date,sku_id,demand_qty,on_hand
2025-12-24,SKU-1046,32.68,75
2025-12-25,SKU-1046,30.79,44
2025-12-26,SKU-1046,32.03,12
2025-12-27,SKU-1046,31.05,0
2025-12-28,SKU-1046,26.97,0
2025-12-29,SKU-1046,30.38,0
2025-12-30,SKU-1046,32.69,0
2025-12-31,SKU-1046,39.2,77
2026-01-01,SKU-1046,34.11,125
2026-01-02,SKU-1046,30.02,95
2026-01-03,SKU-1046,23.41,192
2026-01-04,SKU-1046,32.74,159
2026-01-05,SKU-1046,33.76,246
2026-01-06,SKU-1046,38.09,312
2026-01-07,SKU-1046,30.58,281
2026-01-08,SKU-1046,30.82,250
2026-01-09,SKU-1046,30.84,219
2026-01-10,SKU-1046,26.52,193
2026-01-11,SKU-1046,27.76,165
2026-01-12,SKU-1046,25.76,139
2026-01-13,SKU-1046,37.7,102
2026-01-14,SKU-1046,32.8,69
2026-01-15,SKU-1046,34.68,34
2026-01-16,SKU-1046,31.55,3
2026-01-17,SKU-1046,26.38,0
2026-01-18,SKU-1046,33.86,0
2026-01-19,SKU-1046,30.45,0
2026-01-20,SKU-1046,34.45,0
2026-01-21,SKU-1046,30.82,0
2026-01-22,SKU-1046,33.94,0
2026-01-23,SKU-1046,33.3,45
2026-01-24,SKU-1046,23.86,21
2026-01-25,SKU-1046,26.7,0
2026-01-26,SKU-1046,33.16,0
2026-01-27,SKU-1046,34.03,0
2026-01-28,SKU-1046,35.57,0
2026-01-29,SKU-1046,34.41,0
2026-01-30,SKU-1046,28.73,0
2026-01-31,SKU-1046,29.88,0
2026-02-01,SKU-1046,26.81,0
2026-02-02,SKU-1046,31.29,0
2026-02-03,SKU-1046,38.93,0
2026-02-04,SKU-1046,36.94,0
2026-02-05,SKU-1046,33.56,0
2026-02-06,SKU-1046,34.36,0
2026-02-07,SKU-1046,27.89,84
2026-02-08,SKU-1046,27.63,57
2026-02-09,SKU-1046,31.06,103
2026-02-10,SKU-1046,41.88,170
2026-02-11,SKU-1046,35.66,134
2026-02-12,SKU-1046,35.16,99
2026-02-13,SKU-1046,32.21,67
2026-02-14,SKU-1046,26.16,41
2026-02-15,SKU-1046,26.22,15
2026-02-16,SKU-1046,33.49,0
2026-02-17,SKU-1046,32.19,63
2026-02-18,SKU-1046,36.79,98
2026-02-19,SKU-1046,33.53,64
2026-02-20,SKU-1046,32.4,133
2026-02-21,SKU-1046,28.05,105
2026-02-22,SKU-1046,25.9,79
2026-02-23,SKU-1046,28.92,50
2025-10-27,SKU-1047,41.96,1590
2025-10-28,SKU-1047,45.42,1545
2025-10-29,SKU-1047,42.34,1502
2025-10-30,SKU-1047,44.83,1457
2025-10-31,SKU-1047,35.09,1422
2025-11-01,SKU-1047,28.77,1394
2025-11-02,SKU-1047,32.42,1361
2025-11-03,SKU-1047,46.85,1314
2025-11-04,SKU-1047,49.11,1265
2025-11-05,SKU-1047,45.59,1220
2025-11-06,SKU-1047,42.05,1178
2025-11-07,SKU-1047,40.84,1137
2025-11-08,SKU-1047,39.56,1097
2025-11-09,SKU-1047,36.94,1060
2025-11-10,SKU-1047,42.13,1018
2025-11-11,SKU-1047,39.02,1112
2025-11-12,SKU-1047,50.46,1061
2025-11-13,SKU-1047,42.54,1134
2025-11-14,SKU-1047,38.69,1095
2025-11-15,SKU-1047,37.3,1155
2025-11-16,SKU-1047,37.18,1117
2025-11-17,SKU-1047,47.7,1209
2025-11-18,SKU-1047,53.71,1155
2025-11-19,SKU-1047,43.81,1111
2025-11-20,SKU-1047,44.44,1067
2025-11-21,SKU-1047,40.85,1026
2025-11-22,SKU-1047,39.45,986
2025-11-23,SKU-1047,35.22,951
2025-11-24,SKU-1047,45.85,905
2025-11-25,SKU-1047,39.76,866
2025-11-26,SKU-1047,53.99,812
2025-11-27,SKU-1047,53.67,758
2025-11-28,SKU-1047,36.58,721
2025-11-29,SKU-1047,37.63,684
2025-11-30,SKU-1047,37.09,647
2025-12-01,SKU-1047,40.98,606
2025-12-02,SKU-1047,43.63,718
2025-12-03,SKU-1047,46.92,671
2025-12-04,SKU-1047,44.99,626
2025-12-05,SKU-1047,42.77,583
2025-12-06,SKU-1047,40.18,543
2025-12-07,SKU-1047,35.98,507
2025-12-08,SKU-1047,41.71,466
2025-12-09,SKU-1047,41.66,424
2025-12-10,SKU-1047,42.82,381
2025-12-11,SKU-1047,47.65,333
2025-12-12,SKU-1047,49.11,284
2025-12-13,SKU-1047,33.97,250
2025-12-14,SKU-1047,35.1,215
2025-12-15,SKU-1047,39.42,176
2025-12-16,SKU-1047,48.12,128
2025-12-17,SKU-1047,43.91,184
2025-12-18,SKU-1047,43.23,141
2025-12-19,SKU-1047,42.55,195
2025-12-20,SKU-1047,33.28,162
2025-12-21,SKU-1047,37.8,124
2025-12-22,SKU-1047,46.75,77
2025-12-23,SKU-1047,40.42,37
2025-12-24,SKU-1047,44.89,0
2025-12-25,SKU-1047,47.15,0
2025-12-26,SKU-1047,46.96,0
2025-12-27,SKU-1047,37.06,0
2025-12-28,SKU-1047,34.77,0
2025-12-29,SKU-1047,43.04,0
2025-12-30,SKU-1047,42.31,0
2025-12-31,SKU-1047,52.21,0
2026-01-01,SKU-1047,46.31,0
2026-01-02,SKU-1047,40.41,0
2026-01-03,SKU-1047,33.83,82
2026-01-04,SKU-1047,41.05,41
2026-01-05,SKU-1047,36.42,5
2026-01-06,SKU-1047,45.92,0
2026-01-07,SKU-1047,46.54,50
2026-01-08,SKU-1047,43.2,6
2026-01-09,SKU-1047,41.8,65
2026-01-10,SKU-1047,28.87,36
2026-01-11,SKU-1047,33.12,3
2026-01-12,SKU-1047,46.11,0
2026-01-13,SKU-1047,50.57,0
2026-01-14,SKU-1047,43.05,0
2026-01-15,SKU-1047,49.72,0
2026-01-16,SKU-1047,34.18,0
2026-01-17,SKU-1047,37.77,0
2026-01-18,SKU-1047,41.75,0
2026-01-19,SKU-1047,44.7,0
2026-01-20,SKU-1047,55.77,0
2026-01-21,SKU-1047,52.23,0
2026-01-22,SKU-1047,45.19,0
2026-01-23,SKU-1047,45.64,0
2026-01-24,SKU-1047,38.8,0
2026-01-25,SKU-1047,36.5,0
2026-01-26,SKU-1047,41.33,62
2026-01-27,SKU-1047,51.41,11
2026-01-28,SKU-1047,41.96,0
2026-01-29,SKU-1047,46.86,0
2026-01-30,SKU-1047,33.42,0
2026-01-31,SKU-1047,28.58,0
2026-02-01,SKU-1047,37.31,0
2026-02-02,SKU-1047,41.8,112
2026-02-03,SKU-1047,55.25,56
2026-02-04,SKU-1047,51.92,4
2026-02-05,SKU-1047,41.86,0
2026-02-06,SKU-1047,40.08,118
2026-02-07,SKU-1047,39.14,79
2026-02-08,SKU-1047,37.38,160
2026-02-09,SKU-1047,49.24,111
2026-02-10,SKU-1047,47.61,63
2026-02-11,SKU-1047,50.95,155
2026-02-12,SKU-1047,43.7,111
2026-02-13,SKU-1047,38.09,73
2026-02-14,SKU-1047,36.68,37
2026-02-15,SKU-1047,42.6,0
2026-02-16,SKU-1047,44.32,0
2026-02-17,SKU-1047,43.63,0
2026-02-18,SKU-1047,50.06,0
2026-02-19,SKU-1047,38.85,0
2026-02-20,SKU-1047,39.61,0
2026-02-21,SKU-1047,34.53,0
2026-02-22,SKU-1047,43.55,0
2026-02-23,SKU-1047,44.85,0
2025-10-27,SKU-1048,51.03,1024
2025-10-28,SKU-1048,60.77,963
2025-10-29,SKU-1048,56.58,907
2025-10-30,SKU-1048,55.89,851
2025-10-31,SKU-1048,48.53,802
2025-11-01,SKU-1048,44.38,921
2025-11-02,SKU-1048,42.61,1053
2025-11-03,SKU-1048,53.24,1000
2025-11-04,SKU-1048,56.6,943
2025-11-05,SKU-1048,56.32,887
2025-11-06,SKU-1048,54.76,832
2025-11-07,SKU-1048,50.77,782
2025-11-08,SKU-1048,44.03,737
2025-11-09,SKU-1048,44.45,693
2025-11-10,SKU-1048,55.1,638
2025-11-11,SKU-1048,51.44,586
2025-11-12,SKU-1048,61.15,525
2025-11-13,SKU-1048,52.57,473
2025-11-14,SKU-1048,47.66,425
2025-11-15,SKU-1048,43.83,381
2025-11-16,SKU-1048,52.44,329
2025-11-17,SKU-1048,41.93,287
2025-11-18,SKU-1048,60.22,227
2025-11-19,SKU-1048,60.62,166
2025-11-20,SKU-1048,55.23,279
2025-11-21,SKU-1048,44.01,235
2025-11-22,SKU-1048,42.57,193
2025-11-23,SKU-1048,47.65,145
2025-11-24,SKU-1048,52.74,92
2025-11-25,SKU-1048,58.16,34
2025-11-26,SKU-1048,58.31,0
2025-11-27,SKU-1048,50.41,0
2025-11-28,SKU-1048,41.91,0
2025-11-29,SKU-1048,37.21,0
2025-11-30,SKU-1048,47.24,66
2025-12-01,SKU-1048,52.79,13
2025-12-02,SKU-1048,53.28,0
2025-12-03,SKU-1048,59.91,0
2025-12-04,SKU-1048,62.63,0
2025-12-05,SKU-1048,47.68,0
2025-12-06,SKU-1048,45.88,0
2025-12-07,SKU-1048,40.0,0
2025-12-08,SKU-1048,55.45,0
2025-12-09,SKU-1048,59.54,0
2025-12-10,SKU-1048,60.32,0
2025-12-11,SKU-1048,50.79,0
2025-12-12,SKU-1048,47.9,0
2025-12-13,SKU-1048,36.74,0
2025-12-14,SKU-1048,51.76,0
2025-12-15,SKU-1048,49.39,0
2025-12-16,SKU-1048,54.91,0
2025-12-17,SKU-1048,59.25,0
2025-12-18,SKU-1048,56.82,0
2025-12-19,SKU-1048,42.96,0
2025-12-20,SKU-1048,37.92,0
2025-12-21,SKU-1048,46.32,0
2025-12-22,SKU-1048,53.23,0
2025-12-23,SKU-1048,62.92,0
2025-12-24,SKU-1048,59.88,0
2025-12-25,SKU-1048,57.61,0
2025-12-26,SKU-1048,46.22,0
2025-12-27,SKU-1048,42.9,0
2025-12-28,SKU-1048,47.9,0
2025-12-29,SKU-1048,53.35,104
2025-12-30,SKU-1048,53.41,51
2025-12-31,SKU-1048,52.7,0
2026-01-01,SKU-1048,59.02,0
2026-01-02,SKU-1048,42.77,102
2026-01-03,SKU-1048,36.98,65
2026-01-04,SKU-1048,36.5,28
2026-01-05,SKU-1048,39.91,0
2026-01-06,SKU-1048,53.07,0
2026-01-07,SKU-1048,55.01,0
2026-01-08,SKU-1048,52.86,0
2026-01-09,SKU-1048,50.84,0
2026-01-10,SKU-1048,46.39,0
2026-01-11,SKU-1048,40.43,0
2026-01-12,SKU-1048,49.02,0
2026-01-13,SKU-1048,56.62,0
2026-01-14,SKU-1048,58.03,71
2026-01-15,SKU-1048,52.31,19
2026-01-16,SKU-1048,35.67,0
2026-01-17,SKU-1048,45.26,0
2026-01-18,SKU-1048,37.99,0
2026-01-19,SKU-1048,49.94,0
2026-01-20,SKU-1048,55.26,0
2026-01-21,SKU-1048,57.65,0
2026-01-22,SKU-1048,57.07,0
2026-01-23,SKU-1048,50.78,0
2026-01-24,SKU-1048,48.25,0
2026-01-25,SKU-1048,50.22,0
2026-01-26,SKU-1048,47.2,0
2026-01-27,SKU-1048,54.26,0
2026-01-28,SKU-1048,61.39,0
2026-01-29,SKU-1048,51.28,0
2026-01-30,SKU-1048,50.48,0
2026-01-31,SKU-1048,38.71,0
2026-02-01,SKU-1048,51.12,0
2026-02-02,SKU-1048,54.91,0
2026-02-03,SKU-1048,57.47,119
2026-02-04,SKU-1048,63.55,55
2026-02-05,SKU-1048,55.26,0
2026-02-06,SKU-1048,48.97,139
2026-02-07,SKU-1048,47.87,91
2026-02-08,SKU-1048,44.18,47
2026-02-09,SKU-1048,55.8,0
2026-02-10,SKU-1048,58.31,0
2026-02-11,SKU-1048,53.75,0
2026-02-12,SKU-1048,46.28,0
2026-02-13,SKU-1048,48.11,109
2026-02-14,SKU-1048,41.87,231
2026-02-15,SKU-1048,54.22,176
2026-02-16,SKU-1048,51.59,125
2026-02-17,SKU-1048,54.36,70
2026-02-18,SKU-1048,57.49,133
2026-02-19,SKU-1048,55.2,77
2026-02-20,SKU-1048,55.67,22
2026-02-21,SKU-1048,45.02,166
2026-02-22,SKU-1048,50.54,115
2026-02-23,SKU-1048,52.41,63
2025-10-27,SKU-1049,60.45,1426
2025-10-28,SKU-1049,73.29,1352
2025-10-29,SKU-1049,73.99,1278
2025-10-30,SKU-1049,66.53,1212
2025-10-31,SKU-1049,54.15,1158
2025-11-01,SKU-1049,47.73,1110
2025-11-02,SKU-1049,52.12,1058
2025-11-03,SKU-1049,66.29,991
2025-11-04,SKU-1049,57.91,934
2025-11-05,SKU-1049,69.16,864
2025-11-06,SKU-1049,68.97,795
2025-11-07,SKU-1049,54.98,892
2025-11-08,SKU-1049,57.56,835
2025-11-09,SKU-1049,55.45,779
2025-11-10,SKU-1049,60.27,893
2025-11-11,SKU-1049,60.52,833
2025-11-12,SKU-1049,71.44,761
2025-11-13,SKU-1049,63.71,698
2025-11-14,SKU-1049,57.04,641
2025-11-15,SKU-1049,50.7,590
2025-11-16,SKU-1049,47.54,542
2025-11-17,SKU-1049,58.57,484
2025-11-18,SKU-1049,61.34,422
2025-11-19,SKU-1049,72.41,350
2025-11-20,SKU-1049,67.23,283
2025-11-21,SKU-1049,59.86,223
2025-11-22,SKU-1049,49.24,174
2025-11-23,SKU-1049,49.61,124
2025-11-24,SKU-1049,54.67,69
2025-11-25,SKU-1049,74.06,0
2025-11-26,SKU-1049,73.29,110
2025-11-27,SKU-1049,62.08,48
2025-11-28,SKU-1049,55.18,0
2025-11-29,SKU-1049,60.86,0
2025-11-30,SKU-1049,54.37,0
2025-12-01,SKU-1049,60.86,0
2025-12-02,SKU-1049,64.31,0
2025-12-03,SKU-1049,76.1,0
2025-12-04,SKU-1049,55.75,0
2025-12-05,SKU-1049,48.24,0
2025-12-06,SKU-1049,53.02,0
2025-12-07,SKU-1049,60.09,0
2025-12-08,SKU-1049,62.81,143
2025-12-09,SKU-1049,64.08,79
2025-12-10,SKU-1049,65.35,14
2025-12-11,SKU-1049,67.65,0
2025-12-12,SKU-1049,47.91,0
2025-12-13,SKU-1049,55.56,0
2025-12-14,SKU-1049,46.79,0
2025-12-15,SKU-1049,65.15,0
2025-12-16,SKU-1049,69.81,0
2025-12-17,SKU-1049,69.16,0
2025-12-18,SKU-1049,64.35,0
2025-12-19,SKU-1049,54.52,0
2025-12-20,SKU-1049,62.73,0
2025-12-21,SKU-1049,51.43,0
2025-12-22,SKU-1049,60.09,89
2025-12-23,SKU-1049,72.48,16
2025-12-24,SKU-1049,62.55,0
2025-12-25,SKU-1049,63.53,0
2025-12-26,SKU-1049,52.71,0
2025-12-27,SKU-1049,48.26,153
2025-12-28,SKU-1049,54.83,98
2025-12-29,SKU-1049,58.32,40
2025-12-30,SKU-1049,67.85,0
2025-12-31,SKU-1049,72.76,0
2026-01-01,SKU-1049,60.73,0
2026-01-02,SKU-1049,52.19,0
2026-01-03,SKU-1049,48.59,94
2026-01-04,SKU-1049,54.28,40
2026-01-05,SKU-1049,54.67,180
2026-01-06,SKU-1049,72.24,108
2026-01-07,SKU-1049,71.8,36
2026-01-08,SKU-1049,69.51,0
2026-01-09,SKU-1049,57.61,0
2026-01-10,SKU-1049,51.21,0
2026-01-11,SKU-1049,47.29,0
2026-01-12,SKU-1049,59.66,0
2026-01-13,SKU-1049,66.66,0
2026-01-14,SKU-1049,63.72,0
2026-01-15,SKU-1049,69.47,0
2026-01-16,SKU-1049,62.89,0
2026-01-17,SKU-1049,44.63,0
2026-01-18,SKU-1049,56.74,0
2026-01-19,SKU-1049,63.04,148
2026-01-20,SKU-1049,66.5,82
2026-01-21,SKU-1049,60.74,21
2026-01-22,SKU-1049,65.27,0
2026-01-23,SKU-1049,49.91,0
2026-01-24,SKU-1049,46.36,121
2026-01-25,SKU-1049,47.7,73
2026-01-26,SKU-1049,63.19,10
2026-01-27,SKU-1049,66.75,0
2026-01-28,SKU-1049,71.45,0
2026-01-29,SKU-1049,60.06,0
2026-01-30,SKU-1049,56.06,0
2026-01-31,SKU-1049,53.15,0
2026-02-01,SKU-1049,59.96,0
2026-02-02,SKU-1049,62.09,0
2026-02-03,SKU-1049,65.92,0
2026-02-04,SKU-1049,65.57,0
2026-02-05,SKU-1049,70.26,0
2026-02-06,SKU-1049,63.06,0
2026-02-07,SKU-1049,58.29,0
2026-02-08,SKU-1049,61.67,0
2026-02-09,SKU-1049,63.93,0
2026-02-10,SKU-1049,74.22,0
2026-02-11,SKU-1049,74.38,0
2026-02-12,SKU-1049,68.33,0
2026-02-13,SKU-1049,46.99,0
2026-02-14,SKU-1049,50.06,0
2026-02-15,SKU-1049,42.12,0
2026-02-16,SKU-1049,56.46,0
2026-02-17,SKU-1049,68.11,0
2026-02-18,SKU-1049,61.43,0
2026-02-19,SKU-1049,62.3,114
2026-02-20,SKU-1049,59.22,55
2026-02-21,SKU-1049,52.52,3
2026-02-22,SKU-1049,55.14,104
2026-02-23,SKU-1049,55.9,48
2025-10-27,SKU-1050,36.76,865
2025-10-28,SKU-1050,39.2,826
2025-10-29,SKU-1050,40.44,786
2025-10-30,SKU-1050,38.58,747
2025-10-31,SKU-1050,33.73,830
2025-11-01,SKU-1050,25.09,805
2025-11-02,SKU-1050,31.12,774
2025-11-03,SKU-1050,32.58,741
2025-11-04,SKU-1050,37.04,704
2025-11-05,SKU-1050,35.07,669
2025-11-06,SKU-1050,39.47,629
2025-11-07,SKU-1050,31.8,598
2025-11-08,SKU-1050,28.58,569
2025-11-09,SKU-1050,32.33,537
2025-11-10,SKU-1050,33.98,503
2025-11-11,SKU-1050,37.5,465
2025-11-12,SKU-1050,37.2,428
2025-11-13,SKU-1050,37.13,391
2025-11-14,SKU-1050,36.93,354
2025-11-15,SKU-1050,30.97,323
2025-11-16,SKU-1050,30.75,292
2025-11-17,SKU-1050,36.02,256
2025-11-18,SKU-1050,41.31,215
2025-11-19,SKU-1050,38.26,177
2025-11-20,SKU-1050,40.76,136
2025-11-21,SKU-1050,33.76,102
2025-11-22,SKU-1050,30.37,72
2025-11-23,SKU-1050,31.4,40
2025-11-24,SKU-1050,35.99,4
2025-11-25,SKU-1050,42.26,0
2025-11-26,SKU-1050,37.57,0
2025-11-27,SKU-1050,32.94,0
2025-11-28,SKU-1050,27.06,0
2025-11-29,SKU-1050,25.75,0
2025-11-30,SKU-1050,33.17,0
2025-12-01,SKU-1050,37.62,0
2025-12-02,SKU-1050,33.42,99
2025-12-03,SKU-1050,40.99,58
2025-12-04,SKU-1050,35.89,23
2025-12-05,SKU-1050,31.22,0
2025-12-06,SKU-1050,27.63,0
2025-12-07,SKU-1050,32.6,0
2025-12-08,SKU-1050,37.15,0
2025-12-09,SKU-1050,39.01,0
2025-12-10,SKU-1050,37.19,0
2025-12-11,SKU-1050,37.31,0
2025-12-12,SKU-1050,33.64,0
2025-12-13,SKU-1050,32.34,0
2025-12-14,SKU-1050,31.19,0
2025-12-15,SKU-1050,32.11,0
2025-12-16,SKU-1050,37.5,0
2025-12-17,SKU-1050,47.14,0
2025-12-18,SKU-1050,40.2,0
2025-12-19,SKU-1050,38.67,0
2025-12-20,SKU-1050,31.74,0
2025-12-21,SKU-1050,28.49,0
2025-12-22,SKU-1050,32.83,0
2025-12-23,SKU-1050,39.93,0
2025-12-24,SKU-1050,40.19,0
2025-12-25,SKU-1050,37.21,0
2025-12-26,SKU-1050,34.58,0
2025-12-27,SKU-1050,25.32,0
2025-12-28,SKU-1050,34.78,0
2025-12-29,SKU-1050,34.32,0
2025-12-30,SKU-1050,42.22,0
2025-12-31,SKU-1050,39.53,0
2026-01-01,SKU-1050,40.21,0
2026-01-02,SKU-1050,37.96,0
2026-01-03,SKU-1050,26.97,0
2026-01-04,SKU-1050,30.55,0
2026-01-05,SKU-1050,36.77,0
2026-01-06,SKU-1050,43.94,0
2026-01-07,SKU-1050,44.31,44
2026-01-08,SKU-1050,39.23,5
2026-01-09,SKU-1050,34.52,73
2026-01-10,SKU-1050,34.69,38
2026-01-11,SKU-1050,26.58,11
2026-01-12,SKU-1050,35.1,0
2026-01-13,SKU-1050,38.94,0
2026-01-14,SKU-1050,42.49,0
2026-01-15,SKU-1050,40.69,0
2026-01-16,SKU-1050,35.57,0
2026-01-17,SKU-1050,32.4,0
2026-01-18,SKU-1050,33.83,0
2026-01-19,SKU-1050,31.56,0
2026-01-20,SKU-1050,38.21,0
2026-01-21,SKU-1050,42.09,0
2026-01-22,SKU-1050,39.36,0
2026-01-23,SKU-1050,29.83,0
2026-01-24,SKU-1050,27.81,0
2026-01-25,SKU-1050,33.07,0
2026-01-26,SKU-1050,33.22,0
2026-01-27,SKU-1050,41.97,0
2026-01-28,SKU-1050,45.77,0
2026-01-29,SKU-1050,37.98,0
2026-01-30,SKU-1050,34.57,0
2026-01-31,SKU-1050,31.18,0
2026-02-01,SKU-1050,34.2,0
2026-02-02,SKU-1050,40.36,0
2026-02-03,SKU-1050,40.82,0
2026-02-04,SKU-1050,31.75,0
2026-02-05,SKU-1050,37.13,0
2026-02-06,SKU-1050,30.48,0
2026-02-07,SKU-1050,29.81,0
2026-02-08,SKU-1050,29.88,95
2026-02-09,SKU-1050,31.3,64
2026-02-10,SKU-1050,37.12,26
2026-02-11,SKU-1050,43.37,0
2026-02-12,SKU-1050,39.0,0
2026-02-13,SKU-1050,34.51,0
2026-02-14,SKU-1050,27.34,0
2026-02-15,SKU-1050,33.14,0
2026-02-16,SKU-1050,34.6,0
2026-02-17,SKU-1050,39.16,0
2026-02-18,SKU-1050,41.03,0
2026-02-19,SKU-1050,39.57,0
2026-02-20,SKU-1050,30.76,0
2026-02-21,SKU-1050,28.78,0
2026-02-22,SKU-1050,33.66,0
2026-02-23,SKU-1050,40.25,84
2025-10-27,SKU-1051,36.23,647
2025-10-28,SKU-1051,33.47,613
2025-10-29,SKU-1051,33.32,580
2025-10-30,SKU-1051,32.71,622
2025-10-31,SKU-1051,28.83,594
2025-11-01,SKU-1051,25.73,568
2025-11-02,SKU-1051,26.22,542
2025-11-03,SKU-1051,31.36,510
2025-11-04,SKU-1051,33.9,476
2025-11-05,SKU-1051,36.47,440
2025-11-06,SKU-1051,31.84,408
2025-11-07,SKU-1051,33.07,375
2025-11-08,SKU-1051,29.85,345
2025-11-09,SKU-1051,25.69,319
2025-11-10,SKU-1051,31.75,288
2025-11-11,SKU-1051,32.07,333
2025-11-12,SKU-1051,34.87,298
2025-11-13,SKU-1051,33.14,265
2025-11-14,SKU-1051,28.52,236
2025-11-15,SKU-1051,25.2,299
2025-11-16,SKU-1051,27.74,271
2025-11-17,SKU-1051,34.04,237
2025-11-18,SKU-1051,26.87,210
2025-11-19,SKU-1051,35.63,175
2025-11-20,SKU-1051,31.23,143
2025-11-21,SKU-1051,31.25,112
2025-11-22,SKU-1051,22.97,89
2025-11-23,SKU-1051,31.78,136
2025-11-24,SKU-1051,31.02,105
2025-11-25,SKU-1051,34.08,71
2025-11-26,SKU-1051,32.27,38
2025-11-27,SKU-1051,36.8,2
2025-11-28,SKU-1051,25.86,0
2025-11-29,SKU-1051,29.41,0
2025-11-30,SKU-1051,25.27,0
2025-12-01,SKU-1051,32.37,0
2025-12-02,SKU-1051,30.97,0
2025-12-03,SKU-1051,34.66,0
2025-12-04,SKU-1051,29.11,0
2025-12-05,SKU-1051,30.52,0
2025-12-06,SKU-1051,25.32,0
2025-12-07,SKU-1051,24.86,0
2025-12-08,SKU-1051,26.99,0
2025-12-09,SKU-1051,33.47,0
2025-12-10,SKU-1051,32.66,53
2025-12-11,SKU-1051,32.46,20
2025-12-12,SKU-1051,24.48,0
2025-12-13,SKU-1051,22.69,0
2025-12-14,SKU-1051,25.81,0
2025-12-15,SKU-1051,32.63,0
2025-12-16,SKU-1051,40.15,0
2025-12-17,SKU-1051,34.57,0
2025-12-18,SKU-1051,30.21,0
2025-12-19,SKU-1051,29.25,0
2025-12-20,SKU-1051,26.96,56
2025-12-21,SKU-1051,21.27,121
2025-12-22,SKU-1051,30.64,90
2025-12-23,SKU-1051,33.04,57
2025-12-24,SKU-1051,37.3,20
2025-12-25,SKU-1051,31.32,0
2025-12-26,SKU-1051,22.34,70
2025-12-27,SKU-1051,26.05,44
2025-12-28,SKU-1051,25.25,19
2025-12-29,SKU-1051,26.25,0
2025-12-30,SKU-1051,35.16,0
2025-12-31,SKU-1051,36.15,0
2026-01-01,SKU-1051,33.36,0
2026-01-02,SKU-1051,29.96,0
2026-01-03,SKU-1051,23.85,0
2026-01-04,SKU-1051,25.52,0
2026-01-05,SKU-1051,31.65,0
2026-01-06,SKU-1051,33.59,0
2026-01-07,SKU-1051,33.31,0
2026-01-08,SKU-1051,27.61,0
2026-01-09,SKU-1051,29.27,0
2026-01-10,SKU-1051,23.99,0
2026-01-11,SKU-1051,25.74,0
2026-01-12,SKU-1051,26.8,0
2026-01-13,SKU-1051,31.43,0
2026-01-14,SKU-1051,37.66,0
2026-01-15,SKU-1051,33.26,0
2026-01-16,SKU-1051,27.09,0
2026-01-17,SKU-1051,27.02,0
2026-01-18,SKU-1051,26.17,0
2026-01-19,SKU-1051,31.23,0
2026-01-20,SKU-1051,29.24,0
2026-01-21,SKU-1051,33.84,0
2026-01-22,SKU-1051,32.4,0
2026-01-23,SKU-1051,29.59,0
2026-01-24,SKU-1051,24.43,0
2026-01-25,SKU-1051,28.11,0
2026-01-26,SKU-1051,29.71,0
2026-01-27,SKU-1051,37.13,0
2026-01-28,SKU-1051,29.21,0
2026-01-29,SKU-1051,33.67,0
2026-01-30,SKU-1051,26.96,0
2026-01-31,SKU-1051,24.47,0
2026-02-01,SKU-1051,25.31,0
2026-02-02,SKU-1051,28.51,0
2026-02-03,SKU-1051,34.21,0
2026-02-04,SKU-1051,34.65,0
2026-02-05,SKU-1051,29.38,0
2026-02-06,SKU-1051,25.24,43
2026-02-07,SKU-1051,25.0,18
2026-02-08,SKU-1051,25.38,0
2026-02-09,SKU-1051,33.51,0
2026-02-10,SKU-1051,34.72,0
2026-02-11,SKU-1051,31.39,0
2026-02-12,SKU-1051,28.67,57
2026-02-13,SKU-1051,28.35,28
2026-02-14,SKU-1051,25.2,3
2026-02-15,SKU-1051,29.38,0
2026-02-16,SKU-1051,28.35,0
2026-02-17,SKU-1051,36.31,0
2026-02-18,SKU-1051,34.63,0
2026-02-19,SKU-1051,32.03,35
2026-02-20,SKU-1051,24.0,11
2026-02-21,SKU-1051,25.2,0
2026-02-22,SKU-1051,26.52,0
2026-02-23,SKU-1051,27.09,0
2025-10-27,SKU-1052,41.97,889
2025-10-28,SKU-1052,39.37,850
2025-10-29,SKU-1052,51.34,798
2025-10-30,SKU-1052,39.06,886
2025-10-31,SKU-1052,37.85,848
2025-11-01,SKU-1052,32.4,816
2025-11-02,SKU-1052,35.64,780
2025-11-03,SKU-1052,38.15,847
2025-11-04,SKU-1052,45.42,802
2025-11-05,SKU-1052,44.98,757
2025-11-06,SKU-1052,43.87,713
2025-11-07,SKU-1052,33.76,679
2025-11-08,SKU-1052,32.88,646
2025-11-09,SKU-1052,39.79,607
2025-11-10,SKU-1052,42.95,564
2025-11-11,SKU-1052,44.66,519
2025-11-12,SKU-1052,45.36,474
2025-11-13,SKU-1052,40.86,433
2025-11-14,SKU-1052,37.97,395
2025-11-15,SKU-1052,36.66,358
2025-11-16,SKU-1052,38.56,319
2025-11-17,SKU-1052,44.12,275
2025-11-18,SKU-1052,54.94,220
2025-11-19,SKU-1052,46.65,174
2025-11-20,SKU-1052,44.5,129
2025-11-21,SKU-1052,35.11,194
2025-11-22,SKU-1052,37.97,156
2025-11-23,SKU-1052,31.14,125
2025-11-24,SKU-1052,43.57,81
2025-11-25,SKU-1052,42.61,39
2025-11-26,SKU-1052,47.6,107
2025-11-27,SKU-1052,43.4,186
2025-11-28,SKU-1052,37.65,148
2025-11-29,SKU-1052,33.16,115
2025-11-30,SKU-1052,34.46,81
